begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
26:36.4,26:42.5,175,,,,,M_Hu_H02,如果我说你们碰到的这一种疑虑..比如说..她突然起疑心这件事情..,Rúguǒ wǒ shuō nǐmen pèng dào de zhè yī zhǒng yílǜ.. bǐrú shuō.. tā túrán qǐ yíxīn zhè jiàn shìqíng..,If I say.. when you encounter this kind of doubt.. for example.. she suddenly suspects you..,husband,,,,,,,,,,wife,-ve,affect,inscribe,,,,,,expand:entertain,,
26:42.5,26:46.7,175,,,,,M_Hu_H02,可能需要动用存款..可能需要十万块钱才搞得定..我看,kěnéng xūyào dòngyòng cúnkuǎn.. kěnéng xūyào shí wàn kuài qián cái gǎo dé dìng.. wǒ kàn.,It may be necessary to use your deposits. It may take one hundred thousand RMB to settle it.. I think.,husband,,,,,,,,,,,,,,,,,,,,,
26:46.7,26:51.5,175,,,,,M_Hu_H02,所以你发现没有,Suǒyǐ nǐ fāxiàn méiyǒu,So have you found,husband,,,,,,,,,,,,,,,,,,,,,
26:51.5,26:56.4,175,,,,,M_Hu_H02,就是平时存得少啊..她这个疑虑啊..你就挡不住,Jiùshì píngshí cún dé shǎo a.. tā zhège yílǜ a.. nǐ jiù dǎng bù zhù.,If you save less on normal days.. when she’s doubtful.. you can’t settle it down.,husband,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,up:infused,,contract:proclaim,,
26:56.4,26:58.0,175,,,,,M_Hu_H02,就这么简单,Jiù zhème jiǎndān.,It's as simple as that.,husband,,,,,,,,,,,,,,,,,,,,,
26:58.0,27:00.8,175,,,,,M_Hu_H02,反过来..你这边也存得可少了,Fǎn guòlái.. nǐ zhè biān yě cún dé kě shǎole.,In the same token.. you save very little on your side.. too.,wife,,,,,,,,,,wife,-ve,judgement,invoke,metaphor,,,up:isolated,,,,
27:00.8,27:04.4,175,,,,,M_Hu_H02,你不是在经营婚姻..你是在经营自己的小感觉,Nǐ bùshì zài jīngyíng hūnyīn.. nǐ shì zài jīngyíng zìjǐ de xiǎo gǎnjué.,You are not managing a marriage. You are managing a small feeling of yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,non-core vocab,,,,,,,
27:04.4,27:13.1,175,,,,,M_Hu_H02,所以真的老公哪一天过累了..过乏了..用什么来留住他,Suǒyǐ zhēn de lǎogōng nǎ yītiānguò lèile..guò fále.. yòng shénme lái liú zhù tā,So if there is a day when your husband is too tired.. too fed up with your life.. what do you do to keep him,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
27:13.1,27:18.6,175,,,,,M_Hu_H02,用这五千多块钱吗是吧,Yòng zhè wǔqiān duō kuài qián ma Shì ba,Use these five thousand RMB Right,wife,,,,,,,,,,,,,,,,,,,,,
27:18.6,27:23.9,175,,,,,M_Hu_H02,所以一句话..两位..你们同时都有困惑..但是平时准备的储存都太少,Suǒyǐ yījù huà.. liǎng wèi.. nǐmen tóngshí dōu yǒu kùnhuò.. dànshì píngshí zhǔnbèi de chúcún dōu tài shǎo.,So in a word.. Mr and Ms.. both of you have confusions at the same time. But you prepare too little saving.,couple,,,,,,,,,,couple,-ve,judgement,invoke,metaphor,,,up:isolated,,contract:disclaim:counter,,
27:23.9,27:27.8,175,,,,,M_Hu_H02,那凭什么幸福来敲门呢,Nà píng shénme xìngfú lái qiāo mén ne,How can you make happiness to knock on the door,couple,,,,,,,,,,couple,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
27:29.0,27:59.0,175,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
27:59.0,28:04.4,176,,,,Wife_H02_AW,Wife_H02_AW,就是今年就是说..过了年以后吧..他又整了一个啥群,Jiùshì jīnnián jiùshì shuō..guòle nián yǐhòu ba.. tā yòu zhěngle yīgè shà qún.,That is to say.. this year.. after the Chinese New Year.. he has joined a new group on social media.,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,整个群,up:isolated,今年,expand:entertain,,
28:04.4,28:12.6,176,,,,,Wife_H02_AW,就是古玩..古玩市场..字画啊..古钱币啊什么的..又整了这个群,Jiùshì gǔwàn.. gǔwàn shìchǎng.. zìhuà a.. gǔ qiánbì a shénme de.. yòu zhěngle zhège qún.,It is about antiques.. antique market.. calligraphy and painting.. ancient coins.. and so on. A group about these.,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,整个群,up:isolated,,contract:disclaim:counter,,
28:12.6,28:14.8,176,O,,,,Wife_H02_AW,又沉迷在这里了,Yòu chénmí zài zhèlǐle.,He's addicted to it.,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,沉迷,up:infused,沉迷,contract:disclaim:counter,,
28:14.2,28:15.6,177,O,I,S,M_Liao_H02,M_Liao_H02,你现在有点担心..是吧,Nǐ xiànzài yǒudiǎn dānxīn.. shì ba,You are a little worried now.. aren't you,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,down:isolated,,expand:entertain,,
28:15.6,28:20.1,177,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
28:20.1,28:21.4,178,,,,M_Liao_H02,M_Liao_H02,我还想劝你一句话,Wǒ hái xiǎng quàn nǐ yījù huà.,I want to give you one more piece of advice.,wife,,,,,,,,,,self,+ve,affect,inscribe,,,,,,expand:entertain,,
28:21.4,28:23.4,178,,,,,M_Liao_H02,把发型改一改,Bǎ fǎxíng gǎi yī gǎi.,Change your hairstyle.,wife,,,,,,,,,,,,,,,,,,,,,
28:23.4,28:27.7,178,,,,,M_Liao_H02,我去年我一直都是一个很长很长的辫子,Wǒ qùnián wǒ yīzhí dōu shì yīgè hěn zhǎng hěn zhǎng de biànzi.,I had a long.. long hair last year.,wife,,,,,,,,,,,,,,,,,,,,,
28:27.7,28:29.0,178,,,,,M_Liao_H02,今年我把发型给改了,Jīnnián wǒ bǎ fǎxíng gěi gǎile.,I changed my hairstyle this year.,wife,,,,,,,,,,,,,,,,,,,,,
28:29.0,28:30.2,178,,,,,M_Liao_H02,我的心情特别爽,Wǒ de xīnqíng tèbié shuǎng.,I feel very cool.,wife,,,,,,,,,,self,+ve,affect,inscribe,,,,up:isolated,,,,
28:30.2,28:36.8,178,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
28:36.8,28:39.8,179,,,,M_Liao_H02,M_Liao_H02,我自己给我自己制造快乐和幸福,Wǒ zìjǐ gěi wǒ zìjǐ zhìzào kuàilè he xìngfú.,I create joy and happiness for myself.,wife,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,,,
28:39.8,28:43.4,179,,,,,M_Liao_H02,这个幸福就不去求索于他人,Zhège xìngfú jiù bù qù qiúsuǒ yú tārén.,I don't seek this happiness from others.,wife,,,,,,,,,,,,,,,,,,,,,
28:43.4,28:45.4,179,,,,,M_Liao_H02,要不就显得你很匮乏,Yào bù jiù xiǎndé nǐ hěn kuìfá.,Otherwise you will be in a pitiful situation.,wife,,,,,,,,,,self,-ve,affect,invoke,contrast,,,,,,,
28:45.4,28:46.9,179,,,,,M_Liao_H02,你给我幸福,Nǐ gěi wǒ xìngfú.,Please give me happiness.,wife,,,,,,,,,,people (generic),-ve,judgement,invoke,attribution,,,,,,,
28:46.9,28:47.6,179,,,,,M_Liao_H02,你爱我..怎么样,Nǐ ài wǒ.. zěnme yàng,Please love me.. how is it,wife,,,,,,,,,,,,,,,,,,,,,
28:47.6,28:50.2,179,,,,,M_Liao_H02,不要啊我自己爱自己..我很快乐,Bùyào a. Wǒ zìjǐ ài zìjǐ.. wǒ hěn kuàilè.,No. I love myself.. I am very happy.,wife,,,,,,,,,,people (generic),+ve,affect,inscribe,,,,,,,,
28:50.2,28:50.8,179,,,,,M_Liao_H02,我很幸福,Wǒ hěn xìngfú.,I'm very happy.,wife,,,,,,,,,,people (generic),+ve,affect,inscribe,,,,,,,,
28:50.8,28:52.8,179,,,,,M_Liao_H02,那个时候老公就会防备你,Nàgè shíhòu lǎogōng jiù huì fángbèi nǐ.,At that time.. my husband will be alerted.,wife,,,,,,,,,,people (generic),-ve,affect,invoke,evoke,,,,,,,
28:52.8,28:55.4,179,,,,,M_Liao_H02,哇塞..我老婆一下子变了,Wasāi.. wǒ lǎopó yīxià zi biànle.,Wow.. my wife has changed suddenly.,wife,,,,,,,,,,people (generic),+ve,affect,invoke,attribution,,,,,,,
28:55.4,28:57.8,179,O,,,,M_Liao_H02,那就不是你担心他了,Nà jiù bùshì nǐ dānxīn tāle.,It is not you who worry about him.,wife,,,,,,,,,,people (generic),+ve,affect,invoke,contrast,,,,,,,
28:56.2,28:58.5,180,O,I,S,Wife_H02_AW,Wife_H02_AW,你你你说得是,Nǐ nǐ nǐ shuō dé shì.,You.. you.. what you said is right.,female mediator,,,,,,,,,,mediator,+ve,judgement,inscribe,,,,,,monoglossic,,
28:58.5,29:00.4,180,,,,,Wife_H02_AW,我应该去向你学这个去,Wǒ yīnggāi qùxiàng nǐ xué zhège qù.,I should learn this from you.,female mediator,,,,,,,,,,mediator,+ve,judgement,invoke,irrealis,,应该,,,contract:proclaim,,
29:00.4,29:01.1,180,,,,,Wife_H02_AW,说实话,Shuō shíhuà.,To be frank.,female mediator,,,,,,,,,,,,,,,,,,,,,
29:01.1,29:18.1,180,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
29:18.1,29:20.9,181,,,,Husband_H02_WH,Husband_H02_WH,她跟我吵闹得时候..曾经都说我..,Tā gēn wǒ chǎonào dé shíhòu.. céngjīng dōu shuō wǒ.. ,When she was arguing with me.. she used to say that..,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,,,,monoglossic,,
29:20.9,29:22.5,181,,,,,Husband_H02_WH,你思想出轨,nǐ sīxiǎng chūguǐ.,You derailed spiritually.,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,monoglossic,,
29:22.5,29:24.6,181,,,,,Husband_H02_WH,你绝对不能思想出轨,Nǐ juéduì bùnéng sīxiǎng chūguǐ.,You must not derail spiritually.,female mediator,,,,,,,,,,,,,,,,,,,,,
29:24.6,29:27.7,181,,,,,Husband_H02_WH,那种表情..就是歇斯底里的那种,Nà zhǒng biǎoqíng.. jiùshì xiēsīdǐlǐ dì nà zhǒng.,That facial expression.. is the kind of hysteria.,female mediator,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,,up:infused,,monoglossic,,
29:27.8,29:34.4,182,,I,S,M_Su_H02,M_Su_H02,嗯..所以在这里我想告诉你的是..你在内心里面你要真诚地理解一点..你的妻子在哪儿呢,Ń.. suǒyǐ zài zhèlǐ wǒ xiǎng gàosù nǐ de shì.. nǐ zài nèixīn lǐmiàn nǐ yào zhēnchéng dì lǐ jiè yīdiǎn.. nǐ de qīzi zài nǎ'er ne,Well.. so what I want to tell you here is that.. you have to understand in good faith in your heart.. where is your wife,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,expand:entertain,,
29:34.4,29:38.8,182,,,,,M_Su_H02,就是说她要的是你这个完整的沟通,Jiùshì shuō tā yào de shì nǐ zhège wánzhěng de gōutōng.,That is to say.. what she wants is your complete communication.,husband,,,,,,,,,,husband,-ve,judgement,invoke,directive,,,,,,,
29:38.9,29:47.2,182,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
29:47.2,29:51.6,183,,,,M_Su_H02,M_Su_H02,空间是在了解的基础上才构成的,Kōngjiān shì zài liǎojiě de jīchǔ shàng cái gòuchéng de.,Space is built on the basis of understanding.,husband,,,,,,,,,,people (generic),,appreciation,,,,,,,,,
29:51.6,29:55.2,183,,,,,M_Su_H02,如果说空间..你说你有秘密..,Rúguǒ shuō kōngjiān.. nǐ shuō nǐ yǒu mìmì..,If in a space.. you say that you have a secret.,husband,,,,,,,,,,people (generic),-ve,judgement,invoke,metaphor,,,,,expand:entertain,,
29:55.2,29:56.0,183,,,,,M_Su_H02,我有秘密..,wǒ yǒu mìmì..,I have a secret.,husband,,,,,,,,,,,,,,,,,,,,,
29:56.0,29:57.5,183,,,,,M_Su_H02,都不去了解对方的秘密,dōu bù qù liǎojiě duìfāng de mìmì.,We do not know the secret of the other party.,husband,,,,,,,,,,people (generic),-ve,judgement,invoke,metaphor,,,,,,,
29:57.5,30:00.3,183,,,,,M_Su_H02,那就叫离心离德,Nà jiù jiào líxīnlídé.,That is called centrifugation.,husband,,,,,,,,,,people (generic),-ve,judgement,inscribe,,,,,,,,
30:00.3,30:02.1,183,,,,,M_Su_H02,那就离了心,Nà jiù líle xīn.,It is separate the hearts from each other.,husband,,,,,,,,,,people (generic),-ve,judgement,inscribe,,,,,,,,
30:02.1,30:04.4,183,,,,,M_Su_H02,你离了心..这个空间就没有意义了,Nǐ líle xīn.. zhège kōngjiān jiù méiyǒu yìyìle.,If your hearts are separated.. this space is meaningless.,husband,,,,,,,,,,people (generic),-ve,appreciation,inscribe,,,,,,contract:disclaim:deny,,
30:04.4,30:06.4,183,,,,,M_Su_H02,这个空间就叫隔阂,Zhège kōngjiān jiù jiào géhé.,This space is called a barrier.,husband,,,,,,,,,,people (generic),-ve,appreciation,inscribe,,,,,,,,
30:06.4,30:10.4,183,,,,,M_Su_H02,它现在你的妻子跟你的状态就叫隔阂,Tā xiànzài nǐ de qī zǐ gēn nǐ de zhuàngtài jiù jiào géhé.,It is now the situation between you and your wife.,husband,,,,,,,,,,couple,-ve,judgement,inscribe,,,,,,contract:proclaim,,
30:10.4,30:12.6,183,,,,,M_Su_H02,你要求的是个隔阂的状态,Nǐ yāoqiú de shìgè géhé de zhuàngtài.,What you are asking for is a state of separation.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:proclaim,,
30:12.6,30:14.7,183,,,,,M_Su_H02,就是你不要了解我的秘密,Jiùshì nǐ bùyào liǎojiě wǒ de mìmì.,Just don't know my secret.,husband,,,,,,,,,,husband,-ve,judgement,invoke,attribution,,,,,contract:proclaim,,
30:14.7,30:17.0,183,,,,,M_Su_H02,而你实际上婚姻需要是什么,Ér nǐ shíjì shang hūnyīn xūyào shi shénme,And what do you actually need for marriage,husband,,,,,,,,,,people (generic),+ve,appreciation,invoke,contrast,,,,,contract:proclaim,,
30:17.0,30:21.9,183,,,,,M_Su_H02,需要在了解的基础之上..允许,Xūyào zài liǎojiě de jīchǔ zhī shàng.. yǔnxǔ.,You need to permission.. based on understanding.,husband,,,,,,,,,,couple,-ve,judgement,invoke,directive,,,,,,,
30:21.9,30:23.7,183,,,,,M_Su_H02,这个才叫空间,Zhège cái jiào kōngjiān.,This is what should be called space.,husband,,,,,,,,,,,,,,,,,,,,,
30:23.7,30:38.1,183,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
30:38.1,30:39.7,184,,,,Husband_H02_WH,Husband_H02_WH,这我明白..我明白这个道理,Zhè wǒ míngbái.. wǒ míngbái zhège dàolǐ.,I understand this. I understand this reasoning.,female mediator,,,,,,,,,,,,,,,,,,,,,
30:39.7,30:43.5,184,,,,,Husband_H02_WH,她挺..她挺..也能这样说吧..她她..她挺喜欢我,Tā tǐng.. tā tǐng.. yě néng zhèyàng shuō ba.. tā tā.. tā tǐng xǐhuān wǒ.,She is quite.. she is quite.. I can say this.. she.. she likes me very much.,female mediator,,,,,,,,,,antagonist,+ve,judgement,invoke,attitudinal token,observed,喜欢,up:isolated,挺,expand:entertain,,
30:43.5,30:45.7,184,,,,,Husband_H02_WH,一开始都..一开始都喜欢我,Yī kāishǐ dōu.. yī kāishǐ dōu xǐhuān wǒ.,At the very beginning.. she liked me at the very beginning.,female mediator,,,,,,,,,,antagonist,+ve,judgement,invoke,attitudinal token,observed,喜欢,up:isolated,一开始,monoglossic,,
30:45.7,31:03.0,184,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
31:03.0,31:05.6,185,,,,Hostess_H02,Hostess_H02,听下两位当事人现在的想法啊,Tīng xià liǎng wèi dāngshìrén xiànzài de xiǎngfǎ a.,Let's see what two parties think now.,couple,,,,,,,,,,,,,,,,,,,,,
31:05.6,31:11.1,186,,,,Wife_H02_AW,Wife_H02_AW,老公..就是说经过这一次调解吧..我也受益匪浅,Lǎogōng.. jiùshì shuō jīngguò zhè yīcì tiáojiě ba.. wǒ yě shòuyì fěi qiǎn.,Dear.. that is to say.. through this mediation.. I also benefit a lot.,antagonist,,,,,,,,,,mediator,+ve,judgement,inscribe,,,,up:infused,,expand:entertain,,
31:11.1,31:15.9,186,,,,,Wife_H02_AW,就是说因为你这个聊天吧..我也可能是想象得太多了,Jiùshì shuō yīnwèi nǐ zhège liáotiān ba.. wǒ yě kěnéng shì xiǎngxiàng dé tài duōle.,That is to say.. concerning your social media chat.. I may have imagined too much.,antagonist,,,,,,,,,,self,-ve,judgement,invoke,evoke,,,up:isolated,太多了,expand:entertain,,
31:15.9,31:22.5,186,,,,,Wife_H02_AW,嗯..对于你的同学吧..嗯..我可以从这里来说向他们道一声对不起,Ń.. duìyú nǐ de tóngxué ba.. ń.. wǒ kěyǐ cóng zhèlǐ lái shuō xiàng tāmen dào yīshēng duìbùqǐ.,Well.. for your high schoolmates.. um.. I can say sorry to them from here.,antagonist,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,expand:entertain,,
31:22.5,31:28.8,186,,,,,Wife_H02_AW,不管怎样吧..就是说..还是咱们的生活..你看..是不是还能继续下去,Bùguǎn zěnyàng ba.. jiùshì shuō.. háishì zánmen de shēnghuó.. nǐ kàn.. shì bùshì hái néng jìxù xiàqù,Anyway.. that is to say.. our life.. you see.. can we continue our life,antagonist,,,,,,,,,,relationship,+ve,appreciation,invoke,irrealis,,,,,expand:entertain,,
31:28.8,31:31.4,186,,,,,Wife_H02_AW,为这个家庭,Wèi zhège jiātíng.,For sake of this family.,antagonist,,,,,,,,,,,,,,,,,,,,,
31:39.0,31:40.9,187,,,,Husband_H02_WH,Husband_H02_WH,在我心里一直爱着你的,Zài wǒ xīnlǐ yīzhí àizhe nǐ de.,I have always loved you in my heart.,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,up:isolated,,monoglossic,,
31:40.9,31:46.2,187,,,,,Husband_H02_WH,从今天开始..你把今天这一篇翻过去,Cóng jīntiān kāishǐ.. nǐ bǎ jīntiān zhè yī piān fān guòqù.,Starting from today.. you turn this page over.,antagonist,,,,,,,,,,antagonist,+ve,judgement,invoke,directive,,,,,monoglossic,,
31:46.2,31:50.8,187,,,,,Husband_H02_WH,以后有啥事我跟你商量一下,Yǐhòu yǒu shà shì wǒ gēn nǐ shāngliáng yīxià.,In the future.. I will discuss big issues with you.,antagonist,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,monoglossic,,
31:53.5,32:04.1,188,,,,Wife_H02_AW,Wife_H02_AW,（哭泣）,(Kūqì),(cry),,,,,,,,,,,,,,,,,,,,,,
32:04.1,32:06.8,189,,,,Husband_H02_WH,Husband_H02_WH,行了行了..别再哭了,xíngle xíngle.. bié zài kūle.,Ok.. ok.. don't cry anymore.,antagonist,,,,,,,,,,,,,,,,,,,,,
32:06.9,32:12.0,190,,,,Wife_H02_AW,Wife_H02_AW,（哭泣）,(Kūqì),(cry),,,,,,,,,,,,,,,,,,,,,,
32:10.7,32:12.0,191,,,,Husband_H02_WH,Husband_H02_WH,行了行了,xíngle xíngle.,Ok.. ok.,antagonist,,,,,,,,,,,,,,,,,,,,,
32:16.4,32:20.4,192,,,,M_Hu_H02,M_Hu_H02,李女士..他今天来不是说..希望你多给一些空间给他吗,Lǐ nǚshì.. tā jīntiān lái bu shì shuō.. xīwàng nǐ duō gěi yīxiē kōngjiān gěi tā ma,Ms. Li.. he said today that he expected you to give him more space for.,wife,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,,,
32:20.4,32:22.8,192,,,,,M_Hu_H02,这一块你打算怎么给啊,Zhè yīkuài nǐ dǎsuàn zěnme gěi a,What do you plan to do about this,wife,,,,,,,,,,,,,,,,,,,,,
32:22.8,32:27.5,193,O,,,Wife_H02_AW,Wife_H02_AW,只要有这回调解的话..他可能以后说话干啥都肯定有度,Zhǐyào yǒu zhè huí tiáojiě dehuà.. tā kěnéng yǐhòu shuōhuà gàn shà dōu kěndìng yǒu dù.,After this mediation.. he may have a control with his words and behaviours.,male mediator,,,,,,,,,,antagonist,+ve,judgement,inscribe,,,,,,expand:entertain,,
32:27.4,32:27.6,194,O,,,Husband_H02_WH,Husband_H02_WH,是,Shì,Yes.,antagonist,,,,,,,,,,,,,,,,,,,,,
32:27.6,32:32.2,195,,,,Wife_H02_AW,Wife_H02_AW,万一就是说..属于到时就是我们就是互相沟通吧,wàn yī jiùshì shuō.. shǔyú dào shí jiùshì wǒmen jiùshì hùxiāng gōutōng ba.,Just in case.. let's say.. it means that we will communicate with each other.,male mediator,,,,,,,,,,couple,+ve,judgement,inscribe,,,,,,expand:entertain,,
32:32.2,32:33.8,195,,,,,Wife_H02_AW,互相到时交流一下,Hùxiāng dào shí jiāoliú yīxià.,Then we will communicate with each other.,male mediator,,,,,,,,,,couple,+ve,judgement,inscribe,,,,down:isolated,,monoglossic,,
32:33.8,32:36.4,195,,,,,Wife_H02_AW,然后就是都解释开了吧..就是,Ránhòu jiùshì dōu jiěshì kāile ba.. jiùshì.,Then just explain to each other.. that is it.,male mediator,,,,,,,,,,couple,+ve,judgement,inscribe,,,,,,expand:entertain,,
32:36.4,32:37.8,195,,,,,Wife_H02_AW,互相包容吧,Hùxiāng bāoróng ba.,We'll be tolerant to each other.,male mediator,,,,,,,,,,couple,+ve,judgement,inscribe,,,,,,expand:entertain,,
32:38.3,32:41.6,196,O,I,S,M_Hu_H02,M_Hu_H02,反正就别..别把事情想得..一下子想得太糟糕,Fǎnzhèng jiù bié.. bié bǎ shìqíng xiǎng dé.. yīxià zi xiǎng dé tài zāogāo.,Anyway.. don't worry.. don't think too bad about things.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
32:40.7,32:41.7,197,O,I,S,Wife_H02_AW,Wife_H02_AW,嗯..是..不想了,Ń.. shì.. bùxiǎngle.,Well.. yes.. I will not.,male mediator,,,,,,,,,,,,,,,,,,,,,
32:41.7,32:44.0,197,,,,,Wife_H02_AW,不去想再想那么多吧,Bù qù xiǎng zài xiǎng nàme duō ba.,I will not think about it too much.,male mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis,,,,,expand:entertain,,
32:44.1,32:45.8,198,,I,S,M_Hu_H02,M_Hu_H02,他跟你聊天很开心,Tā gēn nǐ liáotiān hěn kāixīn.,If he is very happy to chat with you.,wife,,,,,,,,,,,,,,,,,,,,,
32:45.8,32:50.5,198,,,,,M_Hu_H02,聊够了..他干嘛要在外面聊天呢..是吧,Liáo gòule.. tā gàn ma yào zài wàimiàn liáotiān ne.. shì ba,If he has talked enough with you.. why should he chat with others outside.. right,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
32:50.5,32:53.2,198,,,,,M_Hu_H02,他在你身边舒服..愉快..,Tā zài nǐ shēnbiān shūfú.. yúkuài..,If he is comfortable and happy when being with you.,wife,,,,,,,,,,husband,+ve,affect,inscribe,,,,,,,,
32:53.2,32:55.0,198,,,,,M_Hu_H02,被你懂..被你爱..,bèi nǐ dǒng.. bèi nǐ ài..,If he is understood by you.. loved by you.,wife,,,,,,,,,,husband,+ve,affect,inscribe,,,,,,,,
32:55.0,32:58.1,198,,,,,M_Hu_H02,那我想他的情感不就在家里面吗,nà wǒ xiǎng tā de qínggǎn bù jiù zàijiā lǐmiàn ma,Then I think his emotions are right at home.. isn't it,wife,,,,,,,,,,husband,+ve,judgement,invoke,rhetorical question,,,,,expand:entertain,,
32:58.1,33:01.5,198,,,,,M_Hu_H02,好..我们回家吧,Hǎo.. wǒmen huí jiā ba.,Ok.. let's go home.,couple,,,,,,,,,,,,,,,,,,,,,
33:01.6,33:02.4,199,,,,Husband_H02_WH,Husband_H02_WH,谢谢,Xièxiè.,Thank you.,,,,,,,,,,,,,,,,,,,,,,
33:02.4,33:04.2,200,,,,Wife_H02_AW,Wife_H02_AW,谢谢..谢谢你们,Xièxiè.. xièxiè nǐmen.,Thank you.. thank you.,,,,,,,,,,,,,,,,,,,,,,
33:04.2,33:06.3,201,,,,Husband_H02_WH,Husband_H02_WH,好..再见,Hǎo.. zàijiàn.,OK.. bye.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
